episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
340,1.0,3.2445239031164923,0.676703674860295,-1.5730518018619157,-7.000000000000002,1.3333333333333333,6,0.0,False,True,1.0434220309378646,1,17.709159380834848,3275.698,prepare,0.0,0
340,2.0,3.284412293387642,0.6687469186983565,-3.4785215721181735,-14.0,2.6666666666666665,4,0.34593490738031046,False,True,1.2685945427827507,1,17.709159380834848,3275.732,in_progress,0.0,0
340,3.0,3.2785395777821837,0.6729671853494775,-2.3993683522348412,14.0,1.3333333333333333,15,0.001,False,True,1.2354690514413351,1,17.709159380834848,3275.798,in_progress,0.0,0
340,4.0,3.3774792010193213,0.6590515044595224,-4.149797584235563,0.0,4.0,11,0.7591869363098642,False,True,1.7942154199622065,2,17.709159380834848,3275.865,in_progress,0.0,0
340,5.0,3.4827050128499923,0.6484906881822734,-4.473342545122841,-14.0,1.3333333333333333,3,0.001,False,True,2.388388913626623,3,17.709159380834848,3275.93,in_progress,0.0,0
340,6.0,3.6058464220258024,0.6371236222276465,-4.4539819162987335,6.999999999999999,1.3333333333333333,12,0.09991282096155511,False,True,3.083689807262594,4,17.709159380834848,3275.999,in_progress,0.0,0
340,7.0,3.694627848704723,0.6238245892766356,-5.662725217400475,14.0,4.0,17,0.531453712916765,False,True,3.5849979851280516,4,17.709159380834848,3276.063,in_progress,0.0,0
340,8.0,3.7986334740680205,0.6114123448835921,-5.338554661382003,-7.000000000000002,1.3333333333333333,6,0.09624591492101409,False,True,4.17227023855652,5,17.709159380834848,3276.127,in_progress,0.0,0
340,9.0,3.9185931834729444,0.6077203043029992,-2.318495620644023,-14.0,1.3333333333333333,3,0.001,False,True,4.849661415292618,6,17.709159380834848,3276.197,in_progress,0.0,0
340,10.0,4.00350800851711,0.6051686170722574,-1.7986780906684827,14.0,1.3333333333333333,15,0.001,False,True,5.3291531957152865,6,17.709159380834848,3276.258,in_progress,0.0,0
340,11.0,4.099837556125445,0.5984371546033256,-2.1652744988674453,-14.0,1.3333333333333333,3,0.001,False,True,5.8730932035481045,7,17.709159380834848,3276.329,in_progress,0.0,0
340,12.0,4.187590627924819,0.5959049505766775,-1.9331840633045005,6.999999999999999,2.6666666666666665,13,0.5806079246942568,False,True,6.3686087415668515,8,17.709159380834848,3276.393,in_progress,0.0,0
