episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
280,1.0,3.2104056124304803,0.6827815522024253,0.17283060471788522,6.999999999999999,4.0,14,0.0,False,True,0.8508158058022562,1,17.709159380834848,2751.306,prepare,0.0,0
280,2.0,3.2777781502086114,0.6788400901094356,-0.6046249368889718,-14.0,1.3333333333333333,3,0.001,False,True,1.2312202147139562,1,17.709159380834848,2751.361,in_progress,0.0,0
280,3.0,3.271949290084954,0.6820432311630886,-0.11329770738978069,-21.0,2.6666666666666665,1,0.11469677493531251,False,True,1.1983335707652703,1,17.709159380834848,2751.427,in_progress,0.0,0
280,4.0,3.384568965126413,0.6669794148341462,-2.9438765126797226,-14.0,4.0,5,0.5544703402554227,False,True,1.8342612158689846,2,17.709159380834848,2751.495,in_progress,0.0,0
280,5.0,3.5302880609159475,0.625496458928706,-9.519841255078799,0.0,2.6666666666666665,10,0.4961459522464723,False,True,2.6570012590967163,3,17.709159380834848,2751.56,in_progress,0.0,0
280,6.0,3.687466637945872,0.5594110557609496,-16.61286025187448,6.999999999999999,4.0,14,0.5362996066498544,False,True,3.544424161591958,4,17.709159380834848,2751.624,in_progress,0.0,0
280,7.0,3.8617122851344665,0.47160527818176595,-22.918679570545667,21.0,1.3333333333333333,18,0.001,False,True,4.528199274247511,5,17.709159380834848,2751.691,in_progress,0.0,0
280,8.0,4.042829585759627,0.38098811408588007,-26.45375941074976,21.0,2.6666666666666665,19,0.001,False,True,5.550754242473424,7,17.709159380834848,2751.757,in_progress,0.0,0
280,9.0,4.211075809852217,0.31163208007732585,-25.716221987175764,14.0,2.6666666666666665,16,0.001,False,False,6.500656940457549,8,17.709159380834848,2751.824,in_progress,0.0,0
280,10.0,4.3824471960967335,0.2709712272773356,-18.724726007287323,21.0,2.6666666666666665,19,0.001,False,False,7.4682611430688075,9,17.709159380834848,2751.89,in_progress,0.0,0
280,11.0,4.55152643222966,0.2569311299583336,-11.055748229618263,14.0,1.3333333333333333,15,0.001,False,False,8.422998020702456,10,17.709159380834848,2751.954,in_progress,0.0,0
280,12.0,4.717102559954866,0.27513328061765757,-1.336812876908923,21.0,1.3333333333333333,18,0.001,False,False,9.35794197569236,11,17.709159380834848,2752.023,in_progress,0.0,0
280,13.0,4.837881063608591,0.315115986751014,7.911583240597926,6.999999999999999,4.0,14,0.001,False,False,10.04004027430381,12,17.709159380834848,2752.092,in_progress,0.0,0
280,14.0,4.939395242504757,0.3640215086473153,14.499286897930428,-14.0,1.3333333333333333,3,0.001,False,False,10.613368710557904,13,17.709159380834848,2752.152,in_progress,0.0,0
280,15.0,5.0668977311119185,0.44215448076071956,23.59402894819821,-14.0,1.3333333333333333,3,0.001,False,False,11.333570553587178,13,17.709159380834848,2752.222,in_progress,0.0,0
280,16.0,5.158424374631902,0.49718979191827134,28.34920667033447,0.0,1.3333333333333333,9,0.001,False,True,11.850565359549067,14,17.709159380834848,2752.288,in_progress,0.0,0
280,17.0,5.2353784275389925,0.5369600193822167,28.195713198071196,-7.000000000000002,2.6666666666666665,7,0.30709659325632543,False,True,12.285176950146745,15,17.709159380834848,2752.351,in_progress,0.0,0
280,18.0,5.303138027008526,0.5727323841356996,27.054580905882954,6.999999999999999,1.3333333333333333,12,0.001,False,True,12.667862528330854,15,17.709159380834848,2752.394,in_progress,0.0,0
280,19.0,5.430069386326156,0.6351179758443851,25.69739697654946,-21.0,1.3333333333333333,0,0.001,False,True,13.38468370184471,16,17.709159380834848,2752.484,in_progress,0.0,0
280,20.0,5.518755384821162,0.6714457836518681,24.50716849899505,-14.0,2.6666666666666665,4,0.17896731726440607,False,True,13.885494342700513,16,17.709159380834848,2752.552,in_progress,0.0,0
280,21.0,5.592688189644552,0.6972481177595248,22.05921036319003,-21.0,4.0,2,0.13395810651381296,False,True,14.303190754918704,17,17.709159380834848,2752.601,in_progress,0.0,0
280,22.0,5.765900807886522,0.7398449410854763,14.873188472649863,-7.000000000000002,1.3333333333333333,6,0.6166528183045014,False,True,15.279729837680858,18,17.709159380834848,2752.68,in_progress,0.0,0
280,23.0,5.922485876818752,0.7431996370835638,5.364140728425096,-7.000000000000002,1.3333333333333333,6,0.7976303603880448,False,True,16.16257374317787,19,17.709159380834848,2752.748,in_progress,0.0,0
280,24.0,6.018812749431516,0.724010885706637,-2.1879227050414984,6.999999999999999,1.3333333333333333,12,0.8621091192825471,False,True,16.70739938428802,20,17.709159380834848,2752.796,in_progress,0.0,0
280,25.0,6.131333925079369,0.6958227459892705,-7.155011638010513,21.0,1.3333333333333333,18,0.8062358014334644,False,True,17.346551169217747,21,17.709159380834848,2752.879,in_progress,0.0,0
280,26.0,6.223793139687376,0.6820417584115597,-7.727539577081055,6.999999999999999,1.3333333333333333,12,0.791387732567671,False,True,17.864833161615305,21,17.709159380834848,2752.947,in_progress,0.0,0
280,27.0,6.297079942158082,0.6788474538329018,-6.695643850792192,14.0,2.6666666666666665,16,0.6756499252431728,False,True,18.27576820096479,22,17.709159380834848,2752.995,in_progress,0.0,0
280,28.0,6.420183325026577,0.6892412847325017,-1.067144364346694,14.0,1.3333333333333333,15,0.862845138675603,False,True,18.968444005178196,22,17.709159380834848,2753.076,in_progress,0.0,0
280,29.0,6.539083998093706,0.7176079570068248,5.582298823355634,14.0,1.3333333333333333,15,0.8011611314828294,False,True,19.644311958358905,23,17.709159380834848,2753.144,in_progress,0.0,0
280,30.0,6.6172505354389015,0.7447703823849168,9.455967959746427,14.0,2.6666666666666665,16,0.7043316711447782,False,True,20.11159084730729,24,17.709159380834848,2753.198,in_progress,0.0,0
