episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
160,1.0,3.2367823659744173,0.6850904380024447,0.08433429001761912,21.0,2.6666666666666665,19,0.0,False,True,0.9997797274579893,1,17.709159380834848,1637.969,prepare,0.0,0
160,2.0,3.272304844782209,0.6851858741672546,-0.22883434367116073,0.0,1.3333333333333333,9,0.19644607426555327,False,True,1.2003684879909948,1,17.709159380834848,1637.994,in_progress,0.0,0
160,3.0,3.272533294462938,0.6859578444651487,0.680069886766156,14.0,1.3333333333333333,15,0.001,False,True,1.2016651704409445,1,17.709159380834848,1638.073,in_progress,0.0,0
160,4.0,3.3593225144848535,0.6912103541092037,1.4140322856616594,-14.0,1.3333333333333333,3,0.001,False,True,1.6917343681614576,2,17.709159380834848,1638.14,in_progress,0.0,0
160,5.0,3.441039252416251,0.7000555200158742,2.59986297147899,0.0,1.3333333333333333,9,0.17396059779893122,False,True,2.1531847173310306,3,17.709159380834848,1638.196,in_progress,0.0,0
160,6.0,3.53860792151639,0.7050048309472434,2.6008215408997724,-7.000000000000002,1.3333333333333333,6,0.12385310395390448,False,True,2.704159423517398,3,17.709159380834848,1638.271,in_progress,0.0,0
160,7.0,3.631767048786633,0.709151340057657,2.6860641355373107,0.0,1.3333333333333333,9,0.18330350962893777,False,True,3.230219178188716,4,17.709159380834848,1638.339,in_progress,0.0,0
160,8.0,3.715281654684988,0.710472764567843,2.326295492295201,0.0,1.3333333333333333,9,0.1929474160695049,False,True,3.7018086507732075,4,17.709159380834848,1638.401,in_progress,0.0,0
160,9.0,3.8102143557566572,0.7122098496951312,1.9529976772995559,0.0,1.3333333333333333,9,0.20339791382103195,False,True,4.237873628895826,5,17.709159380834848,1638.469,in_progress,0.0,0
160,10.0,3.8980889822467257,0.7139462701381856,1.7544627672902002,0.0,1.3333333333333333,9,0.21101388371870092,False,True,4.734087047628768,6,17.709159380834848,1638.533,in_progress,0.0,0
160,11.0,3.9900925601176,0.716076471649768,1.63517774104088,-14.0,4.0,5,0.6066146968658728,False,True,5.253616508877305,6,17.709159380834848,1638.601,in_progress,0.0,0
160,12.0,4.085296548355946,0.7157378155721724,0.8430205873894542,0.0,1.3333333333333333,9,0.23414047655751502,False,True,5.791213256283752,7,17.709159380834848,1638.66,in_progress,0.0,0
160,13.0,4.214041025325598,0.7067135687416811,-1.0723152050960005,-21.0,1.3333333333333333,0,0.001,False,True,6.518190045619299,8,17.709159380834848,1638.736,in_progress,0.0,0
160,14.0,4.302129125327246,0.6974279714740137,-2.4647404006387066,6.999999999999999,1.3333333333333333,12,0.16798450027293382,False,True,7.015587401833362,8,17.709159380834848,1638.792,in_progress,0.0,0
160,15.0,4.389221073809218,0.6802386150831493,-4.737745813835588,6.999999999999999,1.3333333333333333,12,0.1411158393666236,False,True,7.507342881524773,9,17.709159380834848,1638.865,in_progress,0.0,0
160,16.0,4.4801376092976355,0.667636370686376,-5.704687842224491,21.0,4.0,20,0.2991198149469397,False,True,8.020704696799763,9,17.709159380834848,1638.932,in_progress,0.0,0
160,17.0,4.5957755803909865,0.6583788317778101,-4.393351531396133,14.0,2.6666666666666665,16,0.40696821149534057,False,True,8.673668316833643,10,17.709159380834848,1638.999,in_progress,0.0,0
160,18.0,4.756767647355751,0.6803717484949287,2.9307249151204555,-7.000000000000002,4.0,8,0.7985839429070997,False,True,9.582802830932454,11,17.709159380834848,1639.068,in_progress,0.0,0
160,19.0,4.925658141091032,0.724847637614348,9.792327342366153,0.0,2.6666666666666665,10,0.571918836451877,False,True,10.536590400405501,12,17.709159380834848,1639.131,in_progress,0.0,0
160,20.0,5.116449688468897,0.784108878218726,15.045026470649637,-21.0,1.3333333333333333,0,0.001,False,True,11.614060630901223,14,17.709159380834848,1639.192,in_progress,0.0,0
160,21.0,5.2681594756511485,0.8303370775288651,20.225944888510654,0.0,2.6666666666666665,10,0.4312931926403742,False,True,12.470785088399762,15,17.709159380834848,1639.265,in_progress,0.0,0
160,22.0,5.413347491342784,0.8651932644689312,18.588590571006055,0.0,1.3333333333333333,9,0.037892587468539934,False,True,13.290841607315304,16,17.709159380834848,1639.332,in_progress,0.0,0
160,23.0,5.565229843127412,0.8913635237491452,12.081149941467299,0.0,1.3333333333333333,9,0.13131744325015773,False,True,14.149744978263733,17,17.709159380834848,1639.401,in_progress,0.0,0
160,24.0,5.667778650598614,0.9006501448572862,8.841996031738685,-14.0,1.3333333333333333,3,0.001,False,True,14.726708398386219,17,17.709159380834848,1639.461,in_progress,0.0,0
160,25.0,5.760085595239528,0.9098696718687487,7.865932403933756,6.999999999999999,4.0,14,0.6112242253976985,False,True,15.242456350718008,18,17.709159380834848,1639.528,in_progress,0.0,0
160,26.0,5.8767981127622475,0.9187539813738588,4.990787245790969,6.999999999999999,4.0,14,0.6549232357630755,False,True,15.901269201456023,19,17.709159380834848,1639.595,in_progress,0.0,0
