episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
200,1.0,3.2199034951518763,0.6828638717637543,0.06909091276713432,-7.000000000000002,1.3333333333333333,6,0.0,False,True,0.9044490553547252,1,17.709159380834848,2021.807,prepare,0.0,0
200,2.0,3.3634630964832777,0.6817838686281902,-0.5116300998943576,6.999999999999999,1.3333333333333333,12,0.14310460979947492,False,True,1.7151018917303318,2,17.709159380834848,2021.866,in_progress,0.0,0
200,3.0,3.3193595300876417,0.6840680217983995,0.353157773754961,6.999999999999999,1.3333333333333333,12,0.14425111149995257,False,True,1.4660666914461455,2,17.709159380834848,2021.929,in_progress,0.0,0
200,4.0,3.4216842583858527,0.689427153280674,1.3709779077300108,-14.0,4.0,5,0.5791536784034395,False,True,2.043875813530457,2,17.709159380834848,2021.996,in_progress,0.0,0
200,5.0,3.52902979471361,0.6966045262707473,2.030531653353733,0.0,1.3333333333333333,9,0.1870854300876002,False,True,2.6500549394066693,3,17.709159380834848,2022.064,in_progress,0.0,0
200,6.0,3.6616183470862,0.6959606098665739,1.0311286897135918,0.0,1.3333333333333333,9,0.20852626661685023,False,True,3.3987523270769677,4,17.709159380834848,2022.131,in_progress,0.0,0
200,7.0,3.7662756605780108,0.6939708253963471,0.20497334998698458,0.0,1.3333333333333333,9,0.2259958240977723,False,True,3.9897265246901554,5,17.709159380834848,2022.198,in_progress,0.0,0
200,8.0,3.851423919219615,0.6924665665833898,-0.13183590868505485,0.0,1.3333333333333333,9,0.2312251854194736,False,True,4.470536808016528,5,17.709159380834848,2022.259,in_progress,0.0,0
200,9.0,3.943390514589087,0.6909986173326385,-0.36820847024828707,0.0,1.3333333333333333,9,0.23307572437921772,False,True,4.989850442262245,6,17.709159380834848,2022.326,in_progress,0.0,0
200,10.0,4.036864824265825,0.6893345520284596,-0.6159861368275728,0.0,1.3333333333333333,9,0.23484460988940478,False,True,5.517677432068005,7,17.709159380834848,2022.394,in_progress,0.0,0
200,11.0,4.128842500708518,0.6880371766054073,-0.7285858726183009,6.999999999999999,1.3333333333333333,12,0.18284855720822982,False,True,6.037054133045172,7,17.709159380834848,2022.461,in_progress,0.0,0
200,12.0,4.216432070530492,0.6874385875360166,-0.663327579621832,6.999999999999999,1.3333333333333333,12,0.18864366862671736,False,True,6.53165328776904,8,17.709159380834848,2022.525,in_progress,0.0,0
200,13.0,4.307139167554963,0.6900956483014158,-0.4384379973359476,6.999999999999999,1.3333333333333333,12,0.1968171377692842,False,True,7.0438631948116255,8,17.709159380834848,2022.591,in_progress,0.0,0
200,14.0,4.397922236356469,0.6961346552341071,0.5156567675424467,0.0,2.6666666666666665,10,0.6735039150771941,False,True,7.556508840886977,9,17.709159380834848,2022.657,in_progress,0.0,0
200,15.0,4.52144486556869,0.7136820006326521,3.7218488423651785,6.999999999999999,1.3333333333333333,12,0.16277109572303605,False,True,8.254050770650396,10,17.709159380834848,2022.73,in_progress,0.0,0
200,16.0,4.635331759640755,0.7277592758717125,5.107772646265315,-7.000000000000002,2.6666666666666665,7,0.5656697701916152,False,True,8.897177953093578,11,17.709159380834848,2022.788,in_progress,0.0,0
200,17.0,4.777359315501308,0.7469393274054243,6.273198484198909,0.0,1.3333333333333333,9,0.19476907282341654,False,True,9.69922435427327,11,17.709159380834848,2022.86,in_progress,0.0,0
200,18.0,4.909112440113951,0.75701728821079,4.849809261395129,-14.0,2.6666666666666665,4,0.41554017277530025,False,True,10.443230855674607,12,17.709159380834848,2022.924,in_progress,0.0,0
200,19.0,5.038192874947168,0.7647092756758087,4.064405979096911,-14.0,4.0,5,0.6273203703664444,False,True,11.172121846399595,13,17.709159380834848,2022.988,in_progress,0.0,0
200,20.0,5.192693268798648,0.7577114975037875,0.47194643483827375,-7.000000000000002,1.3333333333333333,6,0.2424886766405184,False,True,12.044519033861546,14,17.709159380834848,2023.051,in_progress,0.0,0
200,21.0,5.323853204938334,0.7392303740187084,-3.8135548631937772,21.0,1.3333333333333333,18,0.001,False,True,12.785166539276988,15,17.709159380834848,2023.092,in_progress,0.0,0
200,22.0,5.508976975267099,0.7015924655718316,-10.3549179045701,6.999999999999999,2.6666666666666665,13,0.5405209035038707,False,True,13.830527096993169,16,17.709159380834848,2023.183,in_progress,0.0,0
200,23.0,5.656127295073618,0.6858420097292819,-8.183125136930029,14.0,1.3333333333333333,15,0.001,False,True,14.661308752149724,17,17.709159380834848,2023.251,in_progress,0.0,0
