episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
560,1.0,3.206890823267712,0.6820716615709143,-0.11785648251137883,-21.0,4.0,2,0.0,False,True,0.830952447457144,1,17.709159380834848,1383.106,prepare,0.0,0
560,2.0,3.30016542408911,0.6681057762506689,-4.1647427027932,-14.0,4.0,5,0.5815754091896297,False,True,1.3575436006409223,2,17.709159380834848,1383.183,in_progress,0.0,0
560,3.0,3.288300153299814,0.6688357558765482,-2.823675054525669,6.999999999999999,1.3333333333333333,12,0.4552521747774657,False,True,1.2905492347580227,2,17.709159380834848,1383.252,in_progress,0.0,0
560,4.0,3.3611070176032323,0.6570965189776102,-4.333335825463584,21.0,4.0,20,0.3054132264329632,False,True,1.7017622538888393,2,17.709159380834848,1383.292,in_progress,0.0,0
560,5.0,3.492276625968963,0.6372726274164271,-5.3479177286917245,0.0,2.6666666666666665,10,0.6026738004118498,False,True,2.442421792990028,3,17.709159380834848,1383.381,in_progress,0.0,0
560,6.0,3.6328791513267364,0.6426574061057305,-1.483159182231122,21.0,1.3333333333333333,18,0.048403254471551804,False,True,3.2363504493692803,4,17.709159380834848,1383.447,in_progress,0.0,0
560,7.0,3.750671772852284,0.6593221340070798,2.8815500919850727,-7.000000000000002,1.3333333333333333,6,0.48163766677759884,False,True,3.9015414487483966,5,17.709159380834848,1383.492,in_progress,0.0,0
560,8.0,3.878606712031241,0.6873310239416066,7.650309374229086,-7.000000000000002,4.0,8,0.7337591905789349,False,True,4.624022381040412,5,17.709159380834848,1383.577,in_progress,0.0,0
560,9.0,3.996167931589773,0.7148920617802296,9.822530301635117,0.0,1.3333333333333333,9,0.4534103938046522,False,True,5.287920562769713,6,17.709159380834848,1383.642,in_progress,0.0,0
560,10.0,4.108572384832531,0.7378897691411508,10.487709996694784,-14.0,2.6666666666666665,4,0.34283948059026226,False,True,5.922692519047115,7,17.709159380834848,1383.701,in_progress,0.0,0
560,11.0,4.253195494827348,0.7615716714274501,9.277415589576396,-14.0,2.6666666666666665,4,0.36469531230231833,False,True,6.739396884966905,8,17.709159380834848,1383.777,in_progress,0.0,0
