episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,3.3071755167966677,0.6840774114693066,0.16168609367832884,-7.000000000000002,1.3333333333333333,6,0.0,False,True,1.397266222918194,2,17.709159380834848,145.58,prepare,0.0,0
80,2.0,3.3751592061743323,0.683321609706147,-0.15170295229090835,-7.000000000000002,2.6666666666666665,7,0.6154789546495769,False,True,1.7811496296455482,2,17.709159380834848,145.601,in_progress,0.0,0
80,3.0,3.4378464642655238,0.6869869322696526,0.795767458903145,-7.000000000000002,1.3333333333333333,6,0.4937219078156143,False,True,2.1351369871956867,3,17.709159380834848,145.682,in_progress,0.0,0
80,4.0,3.617226979544207,0.6840973507343496,0.01420599888290278,21.0,1.3333333333333333,18,0.07022924602191213,False,True,3.1480584190211256,4,17.709159380834848,145.751,in_progress,0.0,0
80,5.0,3.7256984006829805,0.6804466026605274,-0.6238697378830909,0.0,4.0,11,0.8785288308209881,False,True,3.7605665148811336,4,17.709159380834848,145.792,in_progress,0.0,0
80,6.0,3.907065579954967,0.6875441705147354,0.8562014758620081,-7.000000000000002,4.0,8,0.8305194181181124,False,True,4.784724194908475,6,17.709159380834848,145.88,in_progress,0.0,0
80,7.0,4.086621926649838,0.6975241355011906,2.136944989969185,21.0,4.0,20,0.37808280892281676,False,True,5.798661660682662,7,17.709159380834848,145.944,in_progress,0.0,0
80,8.0,4.262798484541408,0.7131312921357142,3.909014626685205,6.999999999999999,1.3333333333333333,12,0.49584896949627394,False,True,6.79352722055593,8,17.709159380834848,145.995,in_progress,0.0,0
80,9.0,4.506371595158379,0.7652131349844842,10.763296152704054,6.999999999999999,2.6666666666666665,13,0.5243262278359242,False,True,8.169038580384354,10,17.709159380834848,146.079,in_progress,0.0,0
80,10.0,4.687312027012481,0.8251696241564984,15.943795289241182,14.0,1.3333333333333333,15,0.16488090724881613,False,True,9.19090204477071,11,17.709159380834848,146.146,in_progress,0.0,0
80,11.0,4.807180654140307,0.8728711320721407,20.565362817828866,6.999999999999999,2.6666666666666665,13,0.37400072442305643,False,True,9.867892882699127,12,17.709159380834848,146.192,in_progress,0.0,0
80,12.0,4.9670562032052015,0.95697044342017,26.483032538754244,21.0,2.6666666666666665,19,0.001,False,True,10.770866454562064,13,17.709159380834848,146.281,in_progress,0.0,0
80,13.0,5.088386992946676,1.0561561681002225,32.76777434443263,0.0,2.6666666666666665,10,0.276759776712161,False,False,11.456137586986264,14,17.709159380834848,146.341,in_progress,0.0,0
80,14.0,5.19790300419949,1.1675022063830778,39.134355862096676,6.999999999999999,2.6666666666666665,13,0.22048502795379088,False,False,12.074636128712422,14,17.709159380834848,146.392,in_progress,0.0,0
80,15.0,5.317739453151093,1.3264512924349205,47.99806657648315,-14.0,4.0,5,-1.0,True,False,12.752131468035572,15,17.709159380834848,146.474,off_track,0.0,0
81,1.0,4.098963189555491,0.6829608522720948,-0.05999127117394488,-7.000000000000002,4.0,8,0.0,False,True,0.8683216701225835,7,17.709159380834848,146.605,prepare,0.0,0
81,2.0,4.312099554455015,0.6647722554717244,-4.441816299976019,-7.000000000000002,1.3333333333333333,6,0.4412023945058097,False,True,2.0718220625026817,8,17.709159380834848,146.672,in_progress,0.0,0
81,3.0,4.2300982935441,0.6583609279760524,-5.739774754378846,-21.0,2.6666666666666665,1,0.09032902305042026,False,True,1.6087655682912718,8,17.709159380834848,146.733,in_progress,0.0,0
81,4.0,4.386174727247604,0.617281166457727,-10.769670903729288,0.0,4.0,11,0.7192536594885159,False,True,2.4900129483733253,9,17.709159380834848,146.801,in_progress,0.0,0
81,5.0,4.578932421100252,0.5384031761983914,-18.951704524035073,21.0,2.6666666666666665,19,0.001,False,True,3.5783094380807237,10,17.709159380834848,146.873,in_progress,0.0,0
81,6.0,4.744275653930767,0.44884824276275953,-26.474392140800177,21.0,2.6666666666666665,19,0.001,False,True,4.5117602015164415,11,17.709159380834848,146.936,in_progress,0.0,0
81,7.0,4.9028465746315995,0.37670742694346737,-25.45064685968346,-21.0,1.3333333333333333,0,0.001,False,True,5.407013731131427,12,17.709159380834848,146.996,in_progress,0.0,0
81,8.0,5.06925105779282,0.32963343376811943,-19.13083601032502,-21.0,1.3333333333333333,0,0.001,False,False,6.3466354429029535,13,17.709159380834848,147.067,in_progress,0.0,0
81,9.0,5.211330062162253,0.3007988910186726,-11.614210425982982,0.0,4.0,11,0.60854060289721,False,False,7.1489780486324985,14,17.709159380834848,147.135,in_progress,0.0,0
81,10.0,5.3282924940762335,0.27583699471025885,-10.967008352005521,21.0,2.6666666666666665,19,0.001,False,False,7.809060045192916,15,17.709159380834848,147.2,in_progress,0.0,0
81,11.0,5.479971102583364,0.2360117763881252,-12.132190979362603,-7.000000000000002,1.3333333333333333,6,0.24877512624299322,False,False,8.662885761431669,16,17.709159380834848,147.265,in_progress,0.0,0
81,12.0,5.644705267186545,0.21733768977773937,-8.5417264294135,21.0,4.0,20,0.17646051798917783,False,False,9.59766842160195,17,17.709159380834848,147.332,in_progress,0.0,0
81,13.0,5.804918388235821,0.20992101334649446,-4.756487269676313,21.0,2.6666666666666665,19,0.7071249962086179,False,False,10.513879290396757,18,17.709159380834848,147.399,in_progress,0.0,0
81,14.0,5.9767265631015505,0.22839969293507587,1.5158787916036751,-21.0,4.0,2,0.5537880812227923,False,False,11.493169811486805,20,17.709159380834848,147.465,in_progress,0.0,0
