episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
340,1.0,3.2515633539486353,0.6877774244169912,0.7922253281706979,-14.0,4.0,5,0.0,False,True,1.0832680795290495,1,17.709159380834848,652.004,prepare,0.0,0
340,2.0,3.296700176659421,0.6927991393156947,1.9549722148473876,-14.0,2.6666666666666665,4,0.42047476512008436,False,True,1.3381896078124018,2,17.709159380834848,652.041,in_progress,0.0,0
340,3.0,3.389904256834334,0.6992223059150523,2.5955073643880398,-14.0,4.0,5,0.6100167658941862,False,True,1.8644346751544223,2,17.709159380834848,652.167,in_progress,0.0,0
340,4.0,3.523233133249044,0.6931828406314741,0.1900712945705293,-21.0,4.0,2,0.3737094089032952,False,True,2.6173147367252074,3,17.709159380834848,652.226,in_progress,0.0,0
340,5.0,3.7177488327553587,0.65883008650656,-6.436371445334126,-21.0,4.0,2,0.29608597121188696,False,True,3.7156313161490164,4,17.709159380834848,652.3,in_progress,0.0,0
340,6.0,3.8962161962032167,0.5869849542121615,-16.59843465691881,6.999999999999999,4.0,14,0.5993368000553706,False,True,4.723262424314816,6,17.709159380834848,652.363,in_progress,0.0,0
340,7.0,4.090998831492384,0.46382822435200655,-28.734886017096258,14.0,2.6666666666666665,16,0.09158052936004901,False,True,5.822918634232986,7,17.709159380834848,652.434,in_progress,0.0,0
340,8.0,4.24319742203997,0.3424093475471921,-37.061792526677586,-7.000000000000002,2.6666666666666665,7,0.19639537680321895,False,True,6.682102576469968,8,17.709159380834848,652.497,in_progress,0.0,0
340,9.0,4.385916886007996,0.21904044555751717,-42.35146575969421,0.0,4.0,11,0.42476948322655755,False,False,7.487748322655757,9,17.709159380834848,652.563,in_progress,0.0,0
340,10.0,4.521074089202763,0.07930835264356512,-45.104821256432146,14.0,4.0,17,-1.0,True,False,8.25068319998633,10,17.709159380834848,652.63,off_track,0.0,0
341,1.0,4.200102462685049,0.6982534554848562,2.2984909655864647,14.0,4.0,17,0.0,False,True,1.4394649405850404,8,17.709159380834848,652.796,prepare,0.0,0
341,2.0,4.310999355572915,0.712404016983527,4.480097317380624,0.0,4.0,11,0.8073670231374435,False,True,2.065706183739509,8,17.709159380834848,652.827,in_progress,0.0,0
341,3.0,4.319010786918181,0.7056872188866753,4.063747875343132,0.0,2.6666666666666665,10,0.6195491147872073,False,True,2.1109314557870946,8,17.709159380834848,652.894,in_progress,0.0,0
