episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
880,1.0,3.2255184123770118,0.692940601366447,1.9941983795388525,21.0,2.6666666666666665,19,0.0,False,True,0.9362424421414048,1,17.709159380834848,2997.011,prepare,0.0,0
880,2.0,3.3982513532424976,0.7658969843777045,16.352983426367224,-14.0,2.6666666666666665,4,0.2166691396047084,False,True,1.9116644720266394,2,17.709159380834848,2997.083,in_progress,0.0,0
880,3.0,3.3312807581090644,0.721292335415764,12.790660523451407,0.0,1.3333333333333333,9,0.3748831573945876,False,True,1.533705232945763,2,17.709159380834848,2997.147,in_progress,0.0,0
880,4.0,3.4335737745681256,0.7519638442152429,16.77133471843915,-14.0,1.3333333333333333,3,0.09830087945798924,False,True,2.1111030054820947,2,17.709159380834848,2997.198,in_progress,0.0,0
880,5.0,3.551239581959757,0.794482943315114,22.612175317932838,-7.000000000000002,2.6666666666666665,7,0.2987239234651965,False,True,2.7756877094761596,3,17.709159380834848,2997.279,in_progress,0.0,0
880,6.0,3.6491406038261025,0.8347950834470514,22.244528618597702,14.0,1.3333333333333333,15,0.01513201999424374,False,True,3.3286047627806132,4,17.709159380834848,2997.344,in_progress,0.0,0
880,7.0,3.750093536493874,0.865626570212564,18.950035455680197,21.0,1.3333333333333333,18,0.001,False,True,3.898711638495082,5,17.709159380834848,2997.396,in_progress,0.0,0
880,8.0,3.8565128000401647,0.9020392463284892,18.19432445790619,-7.000000000000002,2.6666666666666665,7,0.34113373451561096,False,True,4.499684329197444,5,17.709159380834848,2997.477,in_progress,0.0,0
880,9.0,3.956079157603462,0.9522986942141821,20.49417974658878,-14.0,4.0,5,0.3170270431212481,False,True,5.062013868921635,6,17.709159380834848,2997.546,in_progress,0.0,0
880,10.0,4.062204953226373,1.0086821574296876,23.593604023316466,0.0,2.6666666666666665,10,0.27280661170613263,False,True,5.661394507163833,7,17.709159380834848,2997.592,in_progress,0.0,0
880,11.0,4.237022925489741,1.09159096643031,25.03703972506329,6.999999999999999,2.6666666666666665,13,0.1663259955192703,False,False,6.648732885260365,8,17.709159380834848,2997.673,in_progress,0.0,0
880,12.0,4.4022523671627125,1.1710109518990646,25.32666517285674,0.0,1.3333333333333333,9,0.11451613352694151,False,False,7.581924463805262,9,17.709159380834848,2997.74,in_progress,0.0,0
880,13.0,4.537276030432005,1.2370531751313487,25.854005132571434,0.0,1.3333333333333333,9,-1.0,True,False,8.344497084922251,10,17.709159380834848,2997.8,off_track,0.0,0
881,1.0,4.131929145835069,0.6845034172121064,0.12012195058687906,14.0,2.6666666666666665,16,0.0,False,True,1.0544767271239806,7,17.709159380834848,2997.973,prepare,0.0,0
881,2.0,4.15736232161408,0.6849325080965517,0.15557324903787337,6.999999999999999,2.6666666666666665,13,0.6100795836548383,False,True,1.198093515595855,7,17.709159380834848,2997.998,in_progress,0.0,0
881,3.0,4.163910811191816,0.6823981636314809,-0.40219449473390423,0.0,1.3333333333333333,9,0.545311497033125,False,True,1.2350664320733415,7,17.709159380834848,2998.068,in_progress,0.0,0
881,4.0,4.25446812373977,0.6824992694930612,-0.5863301520419044,21.0,1.3333333333333333,18,0.04783802484207031,False,True,1.7464252193476124,8,17.709159380834848,2998.134,in_progress,0.0,0
881,5.0,4.345449231025083,0.6891662503298196,0.7371610094001322,0.0,2.6666666666666665,10,0.6680615044465208,False,True,2.260190384393121,9,17.709159380834848,2998.201,in_progress,0.0,0
881,6.0,4.477376022117582,0.7126049475539072,4.617078298046589,-7.000000000000002,4.0,8,0.7592344118092746,False,True,3.0052008804198187,9,17.709159380834848,2998.277,in_progress,0.0,0
881,7.0,4.619210718063545,0.7420011998764098,7.658739947297358,0.0,1.3333333333333333,9,0.4664579530634284,False,True,3.8061752948106378,10,17.709159380834848,2998.337,in_progress,0.0,0
881,8.0,4.779762295701851,0.7655049149541876,8.585403382925342,0.0,1.3333333333333333,9,0.45915741270528054,False,True,4.7128338180603695,11,17.709159380834848,2998.401,in_progress,0.0,0
881,9.0,4.915025608568547,0.7834761972268287,8.162015389226497,14.0,2.6666666666666665,16,0.3637932669863659,False,True,5.476679402912081,12,17.709159380834848,2998.466,in_progress,0.0,0
881,10.0,5.0418789959845,0.8057744084831623,8.560640892334638,21.0,4.0,20,0.2768982283918299,False,True,6.1930183168569215,13,17.709159380834848,2998.533,in_progress,0.0,0
881,11.0,5.203253145555767,0.853487600506026,12.790333166395175,0.0,1.3333333333333333,9,0.40127127196695844,False,True,7.104311814803956,14,17.709159380834848,2998.601,in_progress,0.0,0
881,12.0,5.355406917532334,0.9237820515073977,21.697690460809525,-7.000000000000002,1.3333333333333333,6,0.19999543004724196,False,True,7.963811538993447,15,17.709159380834848,2998.663,in_progress,0.0,0
881,13.0,5.480615148838432,0.980300922890182,27.946019768556678,0.0,2.6666666666666665,10,0.30143019859395564,False,True,8.672679313119184,16,17.709159380834848,2998.731,in_progress,0.0,0
881,14.0,5.595188151163897,1.0429533322355404,28.055089359919155,21.0,2.6666666666666665,19,0.001,False,False,9.320167183775364,17,17.709159380834848,2998.796,in_progress,0.0,0
881,15.0,5.7434144564608,1.1418168753787827,30.694429253617304,0.0,1.3333333333333333,9,0.14012255770231036,False,False,10.153366881342148,18,17.709159380834848,2998.866,in_progress,0.0,0
881,16.0,5.862365794079676,1.2448880328780891,38.30314312195786,-14.0,4.0,5,0.26731146524986593,False,False,10.811263777915778,19,17.709159380834848,2998.93,in_progress,0.0,0
881,17.0,5.965332415913835,1.348393852430782,44.86776697503028,21.0,2.6666666666666665,19,-1.0,True,False,11.375919683929373,19,17.709159380834848,2998.995,off_track,0.0,0
882,1.0,5.046856784601317,0.699861700080029,2.4390346876763758,-7.000000000000002,4.0,8,0.0,False,True,1.2209161523777685,13,17.709159380834848,2999.154,prepare,0.0,0
882,2.0,5.152052719883685,0.7205634046967219,5.696707330333208,21.0,2.6666666666666665,19,0.09284751500842295,False,True,1.8149772272600895,14,17.709159380834848,2999.194,in_progress,0.0,0
882,3.0,5.112242583371332,0.7079544554634709,5.003278022027844,-21.0,4.0,2,0.2955327769661815,False,True,1.5901524589714637,14,17.709159380834848,2999.258,in_progress,0.0,0
882,4.0,5.284825326894385,0.7517436767388074,10.920892032588538,-21.0,1.3333333333333333,0,0.001,False,True,2.5647597169033585,15,17.709159380834848,2999.328,in_progress,0.0,0
882,5.0,5.452562490737322,0.770725327678868,8.269141480762924,0.0,1.3333333333333333,9,0.45081667949260346,False,True,3.5120412799587495,16,17.709159380834848,2999.39,in_progress,0.0,0
882,6.0,5.597914169534313,0.7667361807155316,3.828108264657465,-7.000000000000002,2.6666666666666665,7,0.583848361935414,False,True,4.333275567636805,17,17.709159380834848,2999.456,in_progress,0.0,0
882,7.0,5.732453563394197,0.7533648529027034,-0.8720995773975774,-7.000000000000002,1.3333333333333333,6,0.5173108300353093,False,True,5.092183961969105,18,17.709159380834848,2999.522,in_progress,0.0,0
882,8.0,5.880481708452337,0.7320590944148542,-5.510165262361993,21.0,2.6666666666666665,19,0.7984286233433745,False,True,5.926940992938709,19,17.709159380834848,2999.59,in_progress,0.0,0
882,9.0,6.010076216429585,0.7041515421480583,-8.607966799760412,21.0,1.3333333333333333,18,0.7240447455080032,False,True,6.659005912719184,20,17.709159380834848,2999.655,in_progress,0.0,0
882,10.0,6.158586461313145,0.6994401630124609,-4.994643324822739,14.0,4.0,17,0.5677151507400013,False,True,7.500912676099284,21,17.709159380834848,2999.723,in_progress,0.0,0
882,11.0,6.282238919108864,0.7098717214986735,-0.5270443377146977,21.0,4.0,20,0.5576052058689136,False,True,8.206708572268443,22,17.709159380834848,2999.786,in_progress,0.0,0
882,12.0,6.441515299175261,0.7569905323209873,8.722446289934817,21.0,2.6666666666666665,19,0.7699100700722366,False,True,9.139600164338384,23,17.709159380834848,2999.853,in_progress,0.0,0
882,13.0,6.560123557011194,0.807985706994541,14.741424493384702,14.0,4.0,17,0.5690083695300181,False,True,9.925246586328951,24,17.709159380834848,2999.898,in_progress,0.0,0
882,14.0,6.757600431161014,0.9326910265037993,27.47653048376922,14.0,1.3333333333333333,15,0.8569460025643116,False,True,11.356203028535756,25,17.709159380834848,2999.982,in_progress,0.0,0
882,15.0,6.893194650798788,1.0644094006921923,44.33464676164941,-7.000000000000002,2.6666666666666665,7,0.7704073357557968,False,True,12.488222989414103,27,17.709159380834848,3000.055,in_progress,0.0,0
882,16.0,6.950662165363002,1.1411916891277043,54.24039373598652,-7.000000000000002,2.6666666666666665,7,0.7978496691997066,False,True,13.157413859583297,27,17.709159380834848,3000.101,in_progress,0.0,0
882,17.0,7.0426940267451315,1.3348173077353682,65.5599644695981,21.0,4.0,20,0.5974278877741702,False,True,14.458030839270666,29,17.709159380834848,3000.191,in_progress,0.0,0
882,18.0,7.1026712637667035,1.5052855937685503,68.66983204062983,0.0,1.3333333333333333,9,0.9055449802368193,False,True,15.667762371902553,30,17.709159380834848,3000.255,in_progress,0.0,0
882,19.0,7.124785085713744,1.6371607750590649,74.83802543047464,-7.000000000000002,4.0,8,0.5277148071745008,False,True,16.596182374187876,31,17.709159380834848,3000.301,in_progress,0.0,0
882,20.0,7.146105794109094,1.874561208019425,82.48279656972579,21.0,1.3333333333333333,18,0.7409861596952747,False,True,18.150366561143123,33,17.709159380834848,3000.382,in_progress,0.0,0
882,21.0,7.15241744556558,2.0666599570800406,86.47750091607246,21.0,1.3333333333333333,18,0.7216790957056813,False,True,19.246040168534886,35,17.709159380834848,3000.448,in_progress,0.0,0
882,22.0,7.14060864902288,2.1945121668830123,90.55450272808935,14.0,2.6666666666666665,16,0.5427118707637524,False,True,19.971234218167048,35,17.709159380834848,3000.495,in_progress,0.0,0
882,23.0,7.093228026112818,2.376052383948084,99.19380341227877,21.0,1.3333333333333333,18,0.7072006831641415,False,True,20.974295088543844,37,17.709159380834848,3000.581,in_progress,0.0,0
882,24.0,7.039053423772271,2.506454453183176,107.11857803333504,21.0,4.0,20,0.3976604796999873,False,True,21.687425138067542,37,17.709159380834848,3000.643,in_progress,0.0,0
882,25.0,6.9813976813202245,2.6129951201264987,111.5146508895311,14.0,1.3333333333333333,15,0.7003897281183433,False,True,22.25747501889435,38,17.709159380834848,3000.696,in_progress,0.0,0
882,26.0,6.877511054188988,2.7472427420015575,122.40143820352405,21.0,1.3333333333333333,18,0.668877197398602,False,True,23.0485796725072,39,17.709159380834848,3000.776,in_progress,0.0,0
882,27.0,6.80099585328154,2.8218036759737197,128.79797874194523,14.0,2.6666666666666665,16,0.614695840240147,False,True,23.628670134349324,40,17.709159380834848,3000.842,in_progress,0.0,0
882,28.0,6.72508393825459,2.877286017095574,133.85196010952444,14.0,4.0,17,0.45300211050431893,False,True,23.979045914604395,40,17.709159380834848,3000.897,in_progress,0.0,0
882,29.0,6.574097945430866,2.9634780442588307,143.61460256371836,14.0,2.6666666666666665,16,0.6521581016067823,False,True,24.74349523999217,41,17.709159380834848,3000.976,in_progress,0.0,0
882,30.0,6.399643462814282,3.0129597650311464,157.83805955672636,0.0,1.3333333333333333,9,0.47138937083779403,False,True,25.582810068572982,42,17.709159380834848,3001.042,in_progress,0.0,0
882,31.0,6.262140067302688,3.0222394996476365,170.59475566136416,6.999999999999999,1.3333333333333333,12,0.6023439203594609,False,True,26.351308906957872,43,17.709159380834848,3001.096,in_progress,0.0,0
882,32.0,6.128139925674498,2.9917088052664647,-172.52773842558236,-7.000000000000002,1.3333333333333333,6,0.5802712132174557,False,True,27.03730132726906,44,17.709159380834848,3001.174,in_progress,0.0,0
882,33.0,6.037534617802981,2.9589281587756764,-167.06682381112213,-14.0,4.0,5,0.6913618366647657,False,True,27.51288950533992,44,17.709159380834848,3001.239,in_progress,0.0,0
882,34.0,5.938471961816796,2.9309601112858092,-166.41773156400816,0.0,4.0,11,0.9196848558993095,False,True,28.073573673530806,45,17.709159380834848,3001.295,in_progress,0.0,0
882,35.0,5.778944661807819,2.8911761972827468,-166.11115696445702,-7.000000000000002,1.3333333333333333,6,0.5690904460896775,False,True,28.97592888319491,46,17.709159380834848,3001.371,in_progress,0.0,0
882,36.0,5.624017777999774,2.8668041055148694,-168.9106375244051,-21.0,1.3333333333333333,0,0.17367193082686788,False,True,29.854729660040626,47,17.709159380834848,3001.436,in_progress,0.0,0
882,37.0,5.502475078548743,2.86165375003157,-172.89456671979136,-7.000000000000002,1.3333333333333333,6,0.6815795797561898,False,True,30.541159787803362,48,17.709159380834848,3001.492,in_progress,0.0,0
882,38.0,5.392893958154796,2.8693696659150083,-176.77692905876197,-7.000000000000002,1.3333333333333333,6,1.0018907158395662,False,True,31.15964542583145,49,17.709159380834848,3001.575,in_progress,0.0,0
882,39.0,5.313197913374303,2.875859308666695,-178.28888939004244,0.0,1.3333333333333333,9,1.0965433657367485,False,True,31.599376774189537,49,17.709159380834848,3001.633,in_progress,0.0,0
882,40.0,5.22322129111247,2.8856726640559955,179.69701896032635,-14.0,1.3333333333333333,3,1.0853571184817403,False,True,32.10620399421656,50,17.709159380834848,3001.701,in_progress,0.0,0
882,41.0,5.133305731843638,2.8939605910948685,178.72983044614247,-7.000000000000002,1.3333333333333333,6,1.139457138175166,False,True,32.63158495237812,50,17.709159380834848,3001.766,in_progress,0.0,0
882,42.0,5.04334371243386,2.908761928619964,176.71725298261418,-7.000000000000002,1.3333333333333333,6,1.1121712478809778,False,True,33.13999853519957,51,17.709159380834848,3001.833,in_progress,0.0,0
882,43.0,4.9550816658585175,2.92823280701654,174.16851941638572,0.0,4.0,11,0.833195868074441,False,True,33.74410887341052,52,17.709159380834848,3001.896,in_progress,0.0,0
882,44.0,4.849179184449612,2.95546271336474,171.96028817325058,-7.000000000000002,1.3333333333333333,6,1.0779333513272507,False,True,34.46622543955941,52,17.709159380834848,3001.966,in_progress,0.0,0
882,45.0,4.733108181338896,2.986359681732503,168.5494135696344,6.999999999999999,1.3333333333333333,12,0.9875559310568724,False,True,35.27669227393571,53,17.709159380834848,3002.028,in_progress,0.0,0
882,46.0,4.6354331540183145,3.0153601348929775,166.44197034787592,-14.0,2.6666666666666665,4,0.8476941563065695,False,True,35.98544798884237,54,17.709159380834848,3002.097,in_progress,0.0,0
882,47.0,4.5279375457345745,3.0456412211740624,166.24759935314464,-21.0,1.3333333333333333,0,0.041902277718265823,False,True,36.68539831085447,55,17.709159380834848,3002.162,in_progress,0.0,0
882,48.0,4.425375007153398,3.086054579855202,163.03287002874717,-14.0,2.6666666666666665,4,0.44873153716822706,False,True,37.268342732710366,56,17.709159380834848,3002.227,in_progress,0.0,0
882,49.0,4.317886929109642,3.1453288500636813,158.49276564251466,-14.0,2.6666666666666665,4,0.4588842393273825,False,True,37.9584146507061,57,17.709159380834848,3002.297,in_progress,0.0,0
882,50.0,4.199736399761853,3.2280785782808703,151.66190331854634,-14.0,2.6666666666666665,4,0.5077517850823471,False,True,38.754323930567935,58,17.709159380834848,3002.36,in_progress,0.0,0
882,51.0,4.063696824925129,3.3452697756044016,144.44588128687528,-14.0,2.6666666666666665,4,0.6056940880602018,False,True,39.75067544979809,59,17.709159380834848,3002.429,in_progress,0.0,0
882,52.0,3.956604892385492,3.473540251124276,135.94133172819028,0.0,1.3333333333333333,9,0.8468526120199324,False,True,40.696191019231,60,17.709159380834848,3002.492,in_progress,0.0,0
882,53.0,3.8731580169344264,3.6098435605225974,125.33398061614346,-7.000000000000002,1.3333333333333333,6,0.841183668322421,False,True,41.59025152656655,61,17.709159380834848,3002.558,in_progress,0.0,0
882,54.0,3.827995092160558,3.720301019229907,115.39816323320319,14.0,1.3333333333333333,15,0.5421552877396474,False,True,42.234874167643966,62,17.709159380834848,3002.624,in_progress,0.0,0
882,55.0,3.798405357437513,3.8084526711609286,113.24035668617525,6.999999999999999,1.3333333333333333,12,0.6809545616656612,False,True,42.72626109791429,62,17.709159380834848,3002.69,in_progress,0.0,0
882,56.0,3.761495868242674,3.892497936420795,113.34942956210189,14.0,2.6666666666666665,16,0.6342481120496039,False,True,43.225813839647365,63,17.709159380834848,3002.757,in_progress,0.0,0
